2021-05-18 13:44:22.105 | DEBUG    | controllers.request_handler:create:58 - True
2021-05-18 13:44:22.108 | DEBUG    | controllers.request_handler:create:79 - list index out of range
2021-05-18 13:45:19.753 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - Database(MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 13:46:57.707 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:46:57.710 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:46:57.713 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
2021-05-18 13:46:57.714 | DEBUG    | controllers.request_handler:validate_metadata:34 - {'uploaded_time': datetime.datetime(2021, 10, 11, 14, 42, 28, 557170), 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}
2021-05-18 13:46:57.715 | DEBUG    | controllers.request_handler:create:58 - True
2021-05-18 13:46:57.715 | DEBUG    | controllers.request_handler:create:80 - 'id'
2021-05-18 13:48:46.224 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'audioFileType': 'audiobook', 'audioFileMetadata': {'uploaded_time': '2021-10-11 14:42:28.557170', 'duration_time': 102, 'title': 'in the end.mp4', 'author': 'linkin park', 'narrator': 'linkin park'}}
2021-05-18 13:48:46.228 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:25 - 2021-10-11 14:42:28.557170
2021-05-18 13:48:46.231 | DEBUG    | controllers.request_handler:check_datestring_and_convert_to_datetime:27 - 2021-10-11 14:42:28.557170
